latitude,longitude
58.260132151982,26.408091460688
58.260134595014,26.40809116899
58.260136953407,26.408090915778
58.260139444113,26.408090667306
58.260141879453,26.408090449732
58.260144200551,26.40809025432
58.260146779105,26.408090090423
58.260149236993,26.408089965859
58.260151621161,26.408089886682
58.260154167121,26.408089838381
58.260156636094,26.408089830263
58.260158982467,26.408089845075
58.26016157838,26.408089903489
58.260164068186,26.408089995633
58.260166496586,26.408090118045
58.260169046341,26.408090283083
58.26017152593,26.40809047319
58.260173931834,26.408090677776
58.260176524567,26.408090934552
58.260179039626,26.408091213763
58.260181476806,26.408091505689
58.260184055074,26.408091845812
58.260186567406,26.408092205889
58.26018886764,26.408092565628
58.260191580009,26.408093017193
58.260194124868,26.408093451975
58.260196614557,26.408093906576
58.260199211932,26.408094415789
58.260201749978,26.408094942273
58.260204160023,26.408095466089
58.260206830019,26.408096081886
58.260209377027,26.408096703524
58.260211835377,26.408097324949
58.26234100086,26.409333596179
58.262341067912,26.409337783407
58.2623411322,26.40934215643
58.262341192426,26.409346527113
58.262341246493,26.409350585976
58.262341305119,26.409355221616
58.262341355371,26.409359608628
58.262341405269,26.409363933352
58.262341453266,26.409368491973
58.26234149776,26.409372937628
58.262341537771,26.409377208784
58.262341576676,26.409381919262
58.262341608453,26.409386437102
58.262341626231,26.40939079991
58.262341644845,26.40939559932
58.262341656808,26.409400191789
58.2623416675,26.409404569085
58.262341678645,26.409409414349
58.262341684576,26.409414093235
58.262341687175,26.409418651805
58.262341687349,26.409423468179
58.262341681491,26.40942821819
58.262341675249,26.409432637991
58.262341663329,26.409437712486
58.262341651716,26.409442514982
58.262341640146,26.409447176801
58.262341626719,26.409452153499
58.262341615664,26.409456990697
58.262341600461,26.409461491168
58.262341585104,26.409466704283
58.262341565861,26.40947163972
58.262341543611,26.409476411752
58.262341515583,26.40948148072
58.262341489844,26.409486488962
58.262341465857,26.409491180794
58.262341446436,26.4094964567
58.262341428192,26.409501443531
58.262341414156,26.409506357546
58.262341404831,26.409511534868
58.262341397626,26.409516632575
58.262684399919,26.413893298881
58.262686014435,26.413900891133
58.26268755188,26.413908129252
58.26268923643,26.413916079372
58.262690834544,26.41392364304
58.262692386225,26.413931006109
58.262694037288,26.41393883042
58.262695634644,26.413946405207
58.262697157869,26.413953632691
58.262698825364,26.413961541441
58.262700401465,26.413969017392
58.262701955086,26.413976404626
58.262703587984,26.413984171375
58.26270518476,26.413991771604
58.26270667667,26.413998881507
58.262708341976,26.414006836735
58.262709929048,26.414014428406
58.26271146101,26.414021773985
58.26271307452,26.414029537105
58.262714634055,26.414037073038
58.262716075354,26.414044079019
58.262717729821,26.414052134291
58.26271928715,26.414059751065
58.26272080952,26.414067202364
58.262722371879,26.414074876767
58.262723917829,26.414082480942
58.262725389719,26.414089742028
58.262726974036,26.414097580403
58.262728515069,26.41410522157
58.262730002786,26.414112612192
58.262731572484,26.414120432606
58.262733087343,26.414128010413
58.262734537711,26.414135301362
58.262736101899,26.414143165294
58.26273760607,26.414150763151
58.262739055273,26.414158104304
58.262740603098,26.414165981706
58.262742093444,26.414173596033
58.262743515594,26.414180879079
58.262745058055,26.414188802273
58.262746532762,26.414196421027
58.262747974314,26.414203893669
58.262749468139,26.414211685127
58.262750921403,26.414219287447
58.262752316458,26.414226619855
58.262753819239,26.414234544167
58.262755273148,26.414242239657
58.262756671442,26.414249656048
58.262758150451,26.414257486282
58.262759578358,26.414265095616
58.262760890244,26.414272105765
58.262762423202,26.414280327672
58.262763861691,26.414288046975
58.262765244643,26.414295490924
58.262766705106,26.41430335985
58.262768132608,26.414311054815
58.262769511405,26.414318522369
58.262770969207,26.414326403916
58.262772377914,26.414334041703
58.262773769061,26.414341603375
58.262775203447,26.414349411118
58.262776615394,26.414357084482
58.262777985059,26.414364526593
58.262779449931,26.414372492846
58.262780864513,26.414380181853
58.2627822305,26.414387640814
58.262783685644,26.41439559437
58.262785087913,26.414403275053
58.262786437079,26.414410679111
58.262787886442,26.414418671321
58.262789283806,26.414426379
58.262790642591,26.414433910102
58.262792055559,26.414441761893
58.262793437155,26.414449475913
58.262794737369,26.414456781839
58.262796191498,26.414464989053
58.262797558031,26.414472742624
58.262798878318,26.414480284018
58.262800269379,26.414488259688
58.262801607505,26.414495979154
58.262802835196,26.414503066642
58.262804258607,26.414511340203
58.262805615428,26.414519234926
58.262806910466,26.414526806317
58.262808257534,26.414534732399
58.262809573852,26.414542537774
58.262810821266,26.414549979843
58.262812180687,26.4145581307
58.262813469866,26.414565892604
58.262814742201,26.414573591987
58.262816049551,26.414581559223
58.262817317082,26.414589338059
58.262818526875,26.414596804236
58.262819836579,26.414604962503
58.26671323043,26.432299622214
58.266714362836,26.4322964489
58.266715546329,26.432293141996
58.26671672491,26.432289862925
58.266717864965,26.43228671013
58.266719081606,26.432283363154
58.266720263846,26.432280122152
58.266721446023,26.432276896436
58.266722672076,26.432273556794
58.266723883907,26.432270264813
58.266725061313,26.432267070306
58.266726310889,26.432263687352
58.266727495013,26.432260489335
58.266728715049,26.432257204163
58.266729988026,26.43225379057
58.266731235936,26.432250459115
58.266732447255,26.432247235094
58.266733728732,26.432243844361
58.266734993018,26.432240510993
58.266736234919,26.43223725158
58.26823817106,26.430560481292
58.268240797399,26.430560994879
58.268243375258,26.430561500806
58.26824607167,26.430562044556
58.268248732472,26.430562590797
58.26825128688,26.430563133908
58.268254020823,26.430563729722
58.268256674512,26.430564320406
58.268259124783,26.430564870443
58.268261959469,26.430565500874
58.268264667597,26.430566083236
58.268267289344,26.430566650263
58.271297880956,26.431656689985
58.271300514722,26.431657850137
58.271303116644,26.431658991439
58.271305644701,26.431660098246
58.271308312392,26.431661268112
58.271310886626,26.431662405956
58.271313425021,26.431663538277
58.271316084794,26.431664739605
58.271318683616,26.431665918233
58.271321202897,26.431667063061
58.271323876044,26.431668268864
58.271326493074,26.431669445679
58.281417287217,26.427104354544
58.281418549946,26.427102152699
58.28141974896,26.427100007904
58.28142099372,26.427097728006
58.281422199736,26.427095462492
58.281423343943,26.427093268373
58.281424562017,26.427090877479
58.281425712928,26.427088560512
58.281426765439,26.427086392858
58.281427979915,26.427083856075
58.281429125952,26.427081430611
58.281430212117,26.427079104338
58.281431378437,26.427076575492
58.281432489463,26.427074138291
58.281433566256,26.427071743116
58.281434685745,26.427069224752
58.281435770444,26.42706673939
58.28143679919,26.427064348334
58.281437895639,26.427061756936
58.281438937866,26.427059227506
58.281439941395,26.427056738435
58.281440972818,26.427054115827
58.281441961133,26.427051539439
58.281442903774,26.427049041061
58.281443923301,26.427046290774
58.281444881615,26.427043665451
58.281445817069,26.427041057724
58.281446768972,26.427038354416
58.281447699288,26.427035647816
58.28144857534,26.427033045669
58.281449495206,26.42703024799
58.281450390369,26.427027484885
58.281451234953,26.427024829875
58.281452125811,26.427021983386
58.28145297168,26.427019210574
58.281453777639,26.42701649737
58.281454616084,26.427013575373
58.28145541074,26.427010705046
58.28145614116,26.427007993412
58.281456948083,26.427004985828
58.281457719987,26.427002095546
58.281458453074,26.426999292872
58.281459224834,26.426996274856
58.281459954028,26.426993368891
58.281460665863,26.426990485431
58.28146139818,26.426987482609
58.28146210921,26.426984509465
58.2814627841,26.426981618809
58.281463475423,26.426978567412
58.281464142834,26.426975518289
58.281464765324,26.42697256396
58.28146539619,26.426969447446
58.281465987993,26.426966399907
58.281466540048,26.42696347549
58.2814671289,26.42696026389
58.281467679296,26.426957163795
58.281468205667,26.426954104198
58.28146873122,26.42695094451
58.281469238114,26.42694778815
58.281469713153,26.426944752729
58.281470214254,26.426941481493
58.281470687295,26.426938271928
58.281471136284,26.4269351256
58.281471583684,26.426931851141
58.281644420102,26.424341119128
58.281645327755,26.424336809824
58.281646208173,26.424332621965
58.281647065958,26.424328566275
58.281647987671,26.424324229782
58.281648889333,26.42431999783
58.281649719494,26.42431610152
58.281650662288,26.424311615223
58.281651531009,26.42430741952
58.281652358496,26.424303410712
58.28165324866,26.424299124754
58.281654117557,26.424294943455
58.281654966056,26.424290856975
58.281655851428,26.424286615427
58.28165672412,26.424282448554
58.281657569414,26.424278408038
58.283653912696,26.420118833373
58.283655975665,26.4201156086
58.283658151113,26.420112215324
58.283660262089,26.420108920265
58.283662319032,26.420105708796
58.283664481399,26.420102326769
58.283666594685,26.420099021531
58.283668665965,26.420095793034
58.286523195461,26.417358180197
58.286525081121,26.417355548612
58.28652692737,26.417352943058
58.286528825987,26.417350214153
58.28653063192,26.417347584171
58.286532486805,26.417344844382
58.286534347529,26.417342058563
58.286536167538,26.417339285149
58.286537925013,26.417336576188
58.286539760098,26.417333702518
58.28654153956,26.417330887152
58.286543276908,26.417328104534
58.290736114454,26.405056833728
58.290737259107,26.405052895486
58.290738356438,26.405049044396
58.290739497781,26.405044999348
58.290740611773,26.405041046044
58.290741702326,26.405037203307
58.290742854594,26.40503317626
58.2907439881,26.405029199324
58.29074507816,26.405025344486
58.290746209659,26.405021295648
58.290747315816,26.40501730418
58.290748402571,26.405013365792
58.290749524085,26.40500927563
58.290750617877,26.405005259418
58.290751681652,26.405001293319
58.290752776448,26.404997149486
58.290753843486,26.404993035623
58.290754868632,26.404989016506
58.290755932299,26.404984771723
58.290756951287,26.404980635106
58.290757916407,26.404976679954
58.290758991624,26.404972236193
58.29076000492,26.404968026441
58.290761000565,26.404963862072
58.290762031916,26.404959509251
58.290763037907,26.404955221431
58.290764022625,26.404950984264
58.290765045904,26.404946546862
58.290766043886,26.404942175726
58.290767013799,26.404937879807
58.290768026722,26.404933349738
58.290769009037,26.404928905789
58.290769963273,26.404924544478
58.290770955973,26.404919960522
58.290771919725,26.404915465183
58.290772856996,26.404911048292
58.290773840507,26.404906371922
58.290774800768,26.404901744776
58.290775729711,26.404897226115
58.290776691024,26.404892511745
58.290777632159,26.404887857444
58.290778546027,26.404883301734
58.290779506363,26.404878479577
58.290780406752,26.404873905794
58.290781337407,26.404869142533
58.290782270155,26.404864313674
58.290783188866,26.404859522571
58.29078407801,26.404854839271
58.290785004795,26.404849920343
58.290785904518,26.404845101965
58.290786754641,26.40484049959
58.290787688744,26.404835381788
58.290788570697,26.404830497061
58.290789429918,26.404825701135
58.290790324198,26.404820660127
58.290791194573,26.404815710536
58.290792030571,26.404810900506
58.29079290963,26.404805800196
58.290793765955,26.404800818193
58.29079459322,26.40479595766
58.290795466564,26.404790810536
58.290796304137,26.404785814762
58.29079712946,26.404780844002
58.290797978422,26.404775707074
58.290798809464,26.404770633041
58.290799620246,26.404765674842
58.290800466759,26.404760467156
58.290801293314,26.404755360287
58.290802102317,26.404750343373
58.290802939564,26.404745124268
58.290803757953,26.404739997924
58.290804547751,26.404735022091
58.290805384726,26.404729715198
58.290806191163,26.404724565464
58.290806977948,26.404719501573
58.29080779294,26.404714224488
58.290808590379,26.404709009893
58.290809359376,26.404703942027
58.290810161965,26.404698611855
58.290810935466,26.404693430184
58.290811670413,26.404688501414
58.290812485516,26.404683028524
58.290813268283,26.404677769469
58.290814030826,26.404672605037
58.290814811157,26.404667277527
58.290815578152,26.404661980712
58.290816322454,26.404656823695
58.290817096248,26.404651436372
58.290817853067,26.404646160352
58.290818593774,26.404640957207
58.290819356797,26.404635562683
58.290820097504,26.404630277431
58.290820818446,26.404625081238
58.29082156225,26.404619682713
58.290822293541,26.40461433681
58.290822995861,26.404609167135
58.290823732106,26.404603689543
58.290824449317,26.404598312442
58.290825140999,26.404593051116
58.290825857823,26.404587562397
58.290826546235,26.404582248988
58.290827229144,26.404576941243
58.290827933285,26.404571445911
58.290828614976,26.404566047041
58.290829284055,26.404560724349
58.290829966989,26.404555246415
58.290830643325,26.404549788422
58.290831294453,26.404544500904
58.290831971821,26.40453894584
58.290832631772,26.404533495467
58.290833250957,26.404528351219
58.290833939518,26.404522584296
58.290834577989,26.404517174902
58.290835201786,26.40451182129
58.290835844554,26.404506242138
58.290836473028,26.404500762599
58.290837084612,26.404495384744
58.290837718169,26.4044898105
58.290838340569,26.404484328693
58.290838955092,26.404478906204
58.290839583702,26.404473361777
58.290840198529,26.404467875126
58.290840807092,26.404462420271
58.290841428745,26.404456835239
58.290842040732,26.404451313529
58.29084263038,26.404445958025
58.290843256189,26.404440257807
58.290843860201,26.404434720562
58.290844449095,26.40442930528
58.290845063329,26.404423647985
58.290845658589,26.404418144679
58.290846244019,26.404412711584
58.290846849009,26.404407056697
58.290847431259,26.404401536908
58.29084800218,26.404396124076
58.290848598502,26.404390449231
58.290849186553,26.404384885012
58.290849759256,26.40437946633
58.290850356174,26.40437378322
58.290850933941,26.404368268747
58.290851484955,26.404362986524
58.290852086612,26.404357185005
58.29085266278,26.40435159986
58.290853220582,26.404346149912
58.290853800725,26.404340455894
58.290854365201,26.404334873165
58.290854912264,26.404329420783
58.290855481866,26.404323728271
58.290856035889,26.404318193241
58.290856576864,26.404312740967
58.290857139899,26.40430705425
58.290857691053,26.404301448228
58.290858226949,26.404295990276
58.290858780566,26.40429032781
58.290859327211,26.404284722997
58.290859849985,26.404279298518
58.290860396714,26.404273596248
58.290860928455,26.404268026583
58.290861444541,26.404262621479
58.29086198602,26.40425694769
58.290862509802,26.404251445463
58.290863020534,26.404246048404
58.290863543436,26.404240485391
58.290864053508,26.404234994048
58.290864547004,26.404229648573
58.290865053592,26.40422411162
58.2908655501,26.404218689443
58.290866030081,26.404213436216
58.290866530834,26.404207955271
58.290867013047,26.404202664435
58.290867469711,26.404197623333
58.290867961348,26.404192147275
58.290868431162,26.404186848666
58.290868887517,26.404181717967
58.290869356782,26.404176416122
58.290869820398,26.404171236888
58.290870272317,26.40416617235
58.290870739482,26.404160938777
58.290871190697,26.404155848694
58.290871631092,26.404150858183
58.290872078568,26.404145705138
58.29087251436,26.404140726557
58.29087294081,26.404135827509
58.290873380315,26.404130795723
58.29087381432,26.404125815362
58.290874229224,26.404121033468
58.290874664779,26.404116012998
58.290875082319,26.404111183022
58.290875493631,26.404106404509
58.290875914516,26.404101519583
58.290876331093,26.404096735317
58.290876737745,26.404092046571
58.290877157681,26.40408723296
58.290877568449,26.404082528942
58.290877969523,26.404077937108
58.290878384171,26.40407319266
58.2908787893,26.404068546614
58.290879180791,26.404064050589
58.290879592036,26.404059342923
58.29087998608,26.404054823625
58.290880362878,26.40405049959
58.290880779103,26.404045737882
58.290881174065,26.404041241772
58.290881562639,26.404036827255
58.290881962574,26.40403230196
58.290882353405,26.40402785829
58.290882735899,26.404023544983
58.290883135867,26.40401905556
58.290883526022,26.404014700246
58.290883915175,26.404010369737
58.290884316498,26.404005931206
58.290884706028,26.404001639778
58.290885097648,26.403997375542
58.290885501622,26.403992994933
58.290885902361,26.403988674637
58.290886289258,26.403984508891
58.290886695715,26.403980122791
58.290887088899,26.403975864325
58.290887471472,26.403971696802
58.290887868914,26.403967372986
58.290888252998,26.403963187002
58.29088863675,26.4039590309
58.290889031896,26.403954734526
58.290889425239,26.403950528669
58.290889805957,26.403946452453
58.290890204871,26.403942174745
58.290890598049,26.403937984552
58.290890983075,26.403933881343
58.290891381687,26.403929624012
58.290891770913,26.40392547988
58.290892142177,26.403921531238
58.29089256572,26.403917177451
58.290892981309,26.40391302779
58.290893388868,26.403908962104
58.290893820323,26.40390469439
58.290894241692,26.403900557561
58.290894659181,26.403896479694
58.290895089869,26.403892294819
58.290895524346,26.403888141981
58.290895950372,26.403884032804
58.290896392092,26.403879787549
58.290896817055,26.403875645062
58.290897239358,26.403871554635
58.290897677476,26.403867304258
58.290898110872,26.403863097737
58.290898530868,26.403859037892
58.290898975178,26.403854757122
58.290899421615,26.403850539127
58.290899859661,26.403846428836
58.290900322348,26.403842150811
58.290900782883,26.403837952027
58.290901241026,26.403833790718
58.290901708096,26.403829487962
58.290902166549,26.403825248699
58.290902611414,26.403821118759
58.290903080905,26.40381675323
58.290903536208,26.403812505771
58.29090398629,26.403808311265
58.290904453627,26.403803978038
58.290904921035,26.403799691773
58.290905367239,26.403795611597
58.290905868294,26.40379107666
58.290906344678,26.403786762577
58.290906821978,26.403782510943
58.290907321811,26.403778092784
58.290907818823,26.403773727593
58.290908305672,26.403769441652
58.290908813433,26.40376498258
58.29090931,26.403760604377
58.290909802158,26.403756294534
58.290910314924,26.403751802064
58.290910821592,26.403747397806
58.290911324247,26.403743041007
58.29091184418,26.403738525037
58.29091235927,26.403734061158
58.290912858621,26.403729730473
58.290913389488,26.403725133368
58.290913909035,26.403720650256
58.290914423666,26.403716244473
58.290914966551,26.403711624272
58.290915500109,26.403707124681
58.290916030136,26.403702683938
58.290916586637,26.40369805886
58.290917137402,26.403693524024
58.290917681999,26.403689041113
58.290918251956,26.403684338783
58.290918808133,26.403679750176
58.290919351205,26.403675286211
58.290919930761,26.403670544634
58.290920496424,26.403665935091
58.290921042882,26.403661534053
58.29092164282,26.40365667563
58.290922221869,26.403651976036
58.290922791711,26.4036473998
58.29092339045,26.403642633717
58.290923979523,26.403637959159
58.290924562093,26.403633372701
58.290925180048,26.403628532591
58.290925783734,26.403623820672
58.290926384505,26.403619182391
58.290927006602,26.40361436245
58.290927628672,26.403609586939
58.290928241209,26.403604900124
58.290928878099,26.403600047188
58.290929512976,26.403595208729
58.290930129198,26.403590545641
58.290930783929,26.403585591412
58.290931425097,26.403580776409
58.290932056748,26.403576054037
58.29093271992,26.40357109964
58.290933376506,26.403566239132
58.29093401945,26.403561481787
58.290934690811,26.403556533925
58.290935365609,26.403551594383
58.290936024175,26.403546828546
58.290936723954,26.403541788537
58.290937410174,26.403536875864
58.290938089336,26.403532060027
58.290938805445,26.403527020247
58.290939510431,26.403522090461
58.290940179591,26.403517421947
58.290940924895,26.403512260628
58.290941655743,26.40350723778
58.290942362401,26.4035024154
58.290943115864,26.403497296964
58.290943850976,26.403492344341
58.290944584395,26.403487423517
58.290945356022,26.403482291038
58.290946107623,26.403477312006
58.290946860135,26.403472381241
58.290947646396,26.403467265968
58.290948424323,26.403462226271
58.290949190462,26.403457289895
58.290949990269,26.403452165402
58.290950780416,26.403447124865
58.290951562811,26.403442173921
58.290952392544,26.403436957155
58.290953192205,26.403431969596
58.290954006474,26.403426921956
58.290954844482,26.403421762894
58.290955679109,26.403416660536
58.290956496377,26.403411690515
58.290957355888,26.403406493665
58.290958203282,26.40340138868
58.290959039555,26.403396379403
58.290959918684,26.403391160818
58.290960777618,26.403386106151
58.29096164013,26.40338106839
58.290962543474,26.403375837809
58.29096343696,26.403370707267
58.290964277437,26.403365897916
58.290965231751,26.403360450037
58.290966136448,26.403355317995
58.290967025086,26.403350298238
58.290967968806,26.403345003838
58.290968884096,26.403339887154
58.290969793804,26.403334814083
58.290970736806,26.403329587675
58.290971671723,26.403324423694
58.290972592891,26.403319366814
58.290973562148,26.403314074967
58.290974516332,26.403308907681
