,index,front_wide_filename,autonomous,steering_angle,vehicle_speed,turn_signal,position_x,position_y
68,28150,front_wide\1635234550402684927.jpg,False,27.61656572530568,11.54382035347118,1.0,58.251781681642,26.412929566835
69,28150,front_wide\1635234550436002016.jpg,False,27.448422180413605,11.625142199416322,1.0,58.25178265184,26.412928920703
70,28150,front_wide\1635234550469344854.jpg,False,26.958180036731605,11.825344542551194,1.0,58.251783594219,26.412928295985
71,28150,front_wide\1635234550502667904.jpg,False,26.219859900381593,11.961849018080624,1.0,58.251784501101,26.41292769764
72,28150,front_wide\1635234550536020041.jpg,False,25.43585123857369,12.100652884198354,1.0,58.251785503063,26.412927041211
73,28150,front_wide\1635234550569327831.jpg,False,24.115902500188714,12.278678872597434,1.0,58.251786470766,26.412926412389
74,28150,front_wide\1635234550602682829.jpg,False,22.474354114996974,12.370681832213334,1.0,58.25178741263,26.412925808254
75,28150,front_wide\1635234550636016846.jpg,False,20.534563067606815,12.429969328203521,1.0,58.251788446186,26.412925155656
76,28150,front_wide\1635234550669348955.jpg,False,19.115002856834355,12.546805839416058,1.0,58.251789454084,26.412924526867
77,28150,front_wide\1635234550702704906.jpg,False,17.862232227702954,12.752305295857989,1.0,58.251790448477,26.412923910863
78,28150,front_wide\1635234550736052990.jpg,False,16.69893846923825,12.895916236355838,1.0,58.251791500831,26.412923258882
79,28150,front_wide\1635234550769371033.jpg,False,15.808003646802705,12.946127175520418,1.0,58.251792522192,26.412922622614
80,28150,front_wide\1635234550802681923.jpg,False,15.379926584693466,13.114205356522813,1.0,58.251793524224,26.412921999335
81,28150,front_wide\1635234550836020947.jpg,False,15.219420542049473,13.25453602152127,1.0,58.251794622548,26.412921313549
82,28150,front_wide\1635234550869343996.jpg,False,15.183381570966816,13.347248324459757,1.0,58.251795698724,26.4129206384
83,28150,front_wide\1635234550902688980.jpg,False,15.183381570966816,13.454080010703773,1.0,58.251796741355,26.412919980488
84,28150,front_wide\1635234550936017036.jpg,False,15.183381570966816,13.60080381189145,1.0,58.251797856109,26.412919271485
85,28150,front_wide\1635234550969385862.jpg,False,15.183381570966816,13.803641239150373,1.0,58.251798947147,26.412918576256
86,28151,front_wide\1635234551002681971.jpg,False,15.066011639479342,13.916896960381202,1.0,58.251799947455,26.412917937966
87,28151,front_wide\1635234551036018848.jpg,False,14.856805730041305,13.994391641079694,1.0,58.251801163566,26.412917163656
88,28151,front_wide\1635234551069344044.jpg,False,14.51160849009524,14.142265247441376,1.0,58.251802287752,26.41291644566
89,28151,front_wide\1635234551102684975.jpg,False,14.003296252582933,14.260628983097812,1.0,58.251803390822,26.412915741413
90,28151,front_wide\1635234551136013985.jpg,False,13.408492401734284,14.390984664594043,1.0,58.251804570558,26.412914989678
91,28151,front_wide\1635234551169348955.jpg,False,12.478615539728947,14.53060861744113,1.0,58.251805726748,26.412914257572
92,28151,front_wide\1635234551202703953.jpg,False,11.402805829468393,14.65725130334695,1.0,58.251806835539,26.412913562289
93,28151,front_wide\1635234551236016035.jpg,False,10.398918488779552,14.83779698554291,1.0,58.251808064101,26.412912800257
94,28151,front_wide\1635234551269366980.jpg,False,9.696701523329475,14.920859303944315,1.0,58.25180926217,26.412912068945
95,28151,front_wide\1635234551302688837.jpg,False,9.326634036782874,15.02017802503477,1.0,58.251810429403,26.412911364783
96,28151,front_wide\1635234551336031914.jpg,False,9.224620501606255,15.233874213177454,1.0,58.251811676948,26.412910620933
97,28151,front_wide\1635234551369355917.jpg,False,9.224620501606255,15.336,1.0,58.251812886781,26.412909901023
98,28151,front_wide\1635234551402706861.jpg,False,9.224620501606255,15.431357592135303,1.0,58.251814069282,26.412909189306
99,28151,front_wide\1635234551436020851.jpg,False,9.224620501606255,15.590061339897543,1.0,58.251815352815,26.412908408117
100,28151,front_wide\1635234551469386816.jpg,False,9.224620501606255,15.641812306537847,1.0,58.251816605414,26.412907638413
101,28151,front_wide\1635234551502696037.jpg,False,9.224620501606255,15.697807774035917,1.0,58.251817807378,26.412906898742
102,28151,front_wide\1635234551536043882.jpg,False,9.224620501606255,15.86087507249739,1.0,58.251819127668,26.412906082811
103,28151,front_wide\1635234551569351912.jpg,False,9.154232902097936,16.00289061688434,1.0,58.25182039256,26.412905303612
104,28151,front_wide\1635234551602700949.jpg,False,9.11002894258009,16.127906439583253,1.0,58.251821625244,26.412904545229
105,28151,front_wide\1635234551636019945.jpg,False,9.11002894258009,16.217451163068024,1.0,58.251822960781,26.412903720459
106,28151,front_wide\1635234551669359922.jpg,False,9.11002894258009,16.338612679012922,1.0,58.251824277952,26.412902905682
107,28151,front_wide\1635234551702682018.jpg,False,9.045269433196614,16.537018660514352,1.0,58.251825560823,26.412902107393
108,28151,front_wide\1635234551736034870.jpg,False,8.932131396938793,16.5986903187196,1.0,58.25182691173,26.412901266842
109,28151,front_wide\1635234551769378901.jpg,False,8.848116795591421,16.762102574063576,1.0,58.251828235617,26.412900448113
110,28151,front_wide\1635234551802693844.jpg,False,8.625258322229987,16.957858998915377,1.0,58.251829509799,26.412899658433
111,28151,front_wide\1635234551836037874.jpg,False,8.226460191469924,16.87030405400382,1.0,58.251830910566,26.412898799302
112,28151,front_wide\1635234551869379997.jpg,False,7.385072317304877,16.973786775428717,1.0,58.251832275879,26.412897967605
113,28151,front_wide\1635234551902712822.jpg,False,6.423806325515191,17.12228556865047,1.0,58.251833603896,26.412897169328
114,28151,front_wide\1635234551936028004.jpg,False,5.453424498911575,17.12873409279112,1.0,58.251835004976,26.412896335341
115,28151,front_wide\1635234551969370842.jpg,False,4.205109259238901,17.239738731916024,1.0,58.251836378708,26.412895525364
116,28152,front_wide\1635234552002704859.jpg,False,2.841040338658095,17.264313054084607,1.0,58.25183765291,26.412894776481
117,28152,front_wide\1635234552036049843.jpg,False,1.4680306891832546,17.319403681737658,1.0,58.251839159992,26.412893890202
118,28152,front_wide\1635234552069362879.jpg,False,0.43295166842649985,17.47008011235079,1.0,58.251840558084,26.412893066411
119,28152,front_wide\1635234552102705002.jpg,False,0.0065092216090221755,17.62376031016571,1.0,58.251841932491,26.412892256726
120,28152,front_wide\1635234552136030912.jpg,False,0.11459155902616465,17.67500912408759,1.0,58.251843391642,26.412891397428
121,28152,front_wide\1635234552169373035.jpg,False,0.0848242377349675,17.612321184456377,1.0,58.251844811038,26.412890551442
122,28152,front_wide\1635234552202698946.jpg,False,0.057295779513082325,17.797256360167527,1.0,58.251846179857,26.412889722521
123,28152,front_wide\1635234552236042976.jpg,False,0.08600985509541996,18.051255777820938,1.0,58.251847660655,26.412888804822
124,28152,front_wide\1635234552269361019.jpg,False,0.08631115853043608,18.122840439872295,1.0,58.251849105553,26.412887899959
125,28152,front_wide\1635234552302709818.jpg,False,0.057295779513082325,18.136540458717636,1.0,58.251850506264,26.412887016813
126,28152,front_wide\1635234552336069822.jpg,False,0.08463602537282171,18.288,1.0,58.251851982129,26.412886083973
127,28152,front_wide\1635234552369382858.jpg,False,0.08635641452045043,18.31562617435513,1.0,58.251853435228,26.412885172542
128,28152,front_wide\1635234552402758837.jpg,False,0.20076266264846193,18.374264391536023,1.0,58.251854816969,26.412884323834
129,28152,front_wide\1635234552436065912.jpg,False,0.39843008426407744,18.382185195082847,1.0,58.251856348674,26.412883408253
130,28152,front_wide\1635234552469403982.jpg,False,0.48579942257947367,18.38663845394273,1.0,58.251857823475,26.412882543151
131,28152,front_wide\1635234552502709866.jpg,False,0.6265840498460877,18.40460583237658,1.0,58.25185922947,26.412881731873
132,28152,front_wide\1635234552536067009.jpg,False,0.7976716442045018,18.399777852394063,1.0,58.251860778351,26.412880844267
133,28152,front_wide\1635234552569411039.jpg,False,0.9389957019652899,18.506448425030847,1.0,58.251862258618,26.412879994161
134,28152,front_wide\1635234552602736950.jpg,False,1.0851995334369688,18.589127307471816,1.0,58.251863688114,26.412879169279
135,28152,front_wide\1635234552636049032.jpg,False,1.1459155902616465,18.6629999321896,1.0,58.251865230521,26.412878265116
136,28152,front_wide\1635234552669397831.jpg,False,1.1459155902616465,18.78081508242885,1.0,58.251866730538,26.412877372449
137,28152,front_wide\1635234552702715874.jpg,False,1.0959217892996813,18.828000000000003,1.0,58.251868196856,26.412876484725
138,28152,front_wide\1635234552736095905.jpg,False,0.8661918711746726,18.828000000000003,1.0,58.251869722149,26.412875551283
139,28152,front_wide\1635234552769377947.jpg,False,0.5088285031333075,18.886720257975355,1.0,58.251871231342,26.412874617504
140,28152,front_wide\1635234552802731991.jpg,False,0.01634626191145892,19.05568830440775,1.0,58.251872676116,26.412873716156
141,28152,front_wide\1635234552836076021.jpg,False,0.8222802897233815,19.176522897099368,1.0,58.251874245055,26.412872727354
142,28152,front_wide\1635234552869400978.jpg,False,1.6455715091722083,19.224,1.0,58.251875777155,26.412871752581
143,28152,front_wide\1635234552902768850.jpg,False,2.288336522913681,19.246401170123058,1.0,58.251877267127,26.412870804135
144,28152,front_wide\1635234552936089993.jpg,False,2.846061637348572,19.296000000000003,1.0,58.251878835349,26.412869818917
145,28152,front_wide\1635234552969424009.jpg,False,3.093972093706445,19.296000000000003,1.0,58.251880377728,26.412868860287
146,28153,front_wide\1635234553002768993.jpg,False,3.093972093706445,19.374657785894613,1.0,58.251881800185,26.412867989579
147,28153,front_wide\1635234553036068916.jpg,False,3.093972093706445,19.612954048205136,1.0,58.251883456279,26.412866987525
148,28153,front_wide\1635234553069386959.jpg,False,3.204180215189626,19.642065550710367,1.0,58.251885027154,26.412866041194
149,28153,front_wide\1635234553102738857.jpg,False,3.4688938421174647,19.445782691574536,1.0,58.251886549081,26.412865139258
150,28153,front_wide\1635234553136054993.jpg,False,3.6096341093241864,19.73793254009148,1.0,58.251888166392,26.412864184874
151,28153,front_wide\1635234553169401884.jpg,False,3.676991868493745,19.764000000000003,1.0,58.251889732726,26.412863272721
152,28153,front_wide\1635234553202728987.jpg,False,3.910269543088889,19.833547447857864,1.0,58.251891257913,26.412862382791
153,28153,front_wide\1635234553236076832.jpg,False,4.225329339125996,20.034222016394203,1.0,58.251892911488,26.412861421015
154,28153,front_wide\1635234553269412994.jpg,False,4.554942163270864,20.144327546287276,1.0,58.251894520366,26.412860477064
155,28153,front_wide\1635234553302732944.jpg,False,5.022395893298006,20.265983337193923,1.0,58.251896093817,26.412859538394
156,28153,front_wide\1635234553336087942.jpg,False,5.502669434723084,20.186262769033085,1.0,58.251897729123,26.412858547736
157,28153,front_wide\1635234553369428873.jpg,False,5.828048082259432,20.29431573700525,1.0,58.251899337812,26.412857560712
158,28153,front_wide\1635234553402736902.jpg,False,6.15469870717017,20.41133972957294,1.0,58.251900879147,26.412856607427
159,28153,front_wide\1635234553436074972.jpg,False,6.436119763950095,20.52,1.0,58.251902568636,26.412855566139
160,28153,front_wide\1635234553469450951.jpg,False,6.474423084978302,20.566182595253252,1.0,58.251904200497,26.412854563524
161,28153,front_wide\1635234553502754927.jpg,False,6.474423084978302,20.664693448616827,1.0,58.251905776861,26.412853591854
162,28153,front_wide\1635234553536094904.jpg,False,6.454850886851052,20.58239783903588,1.0,58.251907463741,26.41285255408
163,28153,front_wide\1635234553569411039.jpg,False,6.299040579061348,20.707638680705163,1.0,58.251909084306,26.412851548709
164,28153,front_wide\1635234553602751970.jpg,False,5.91756483081239,20.835645372294902,1.0,58.251910672398,26.412850571165
165,28153,front_wide\1635234553636096001.jpg,False,5.524538485619977,20.82401183829959,1.0,58.251912374011,26.412849530424
166,28153,front_wide\1635234553669452906.jpg,False,5.172031557273612,20.835849828713798,1.0,58.251914046381,26.412848523895
167,28153,front_wide\1635234553702744961.jpg,False,4.742391705208641,20.738674906004544,1.0,58.25191565911,26.412847571652
168,28153,front_wide\1635234553736088991.jpg,False,4.583662361046586,20.976547720600454,1.0,58.251917386394,26.412846572858
169,28153,front_wide\1635234553769426823.jpg,False,4.457260941050385,20.854943574593797,1.0,58.251919062729,26.41284562238
170,28153,front_wide\1635234553802810907.jpg,False,3.9134173635328273,21.13925474865474,1.0,58.251920673586,26.41284472019
171,28153,front_wide\1635234553836100817.jpg,False,3.0820364936347246,21.03109554541888,1.0,58.251922437417,26.412843741084
172,28153,front_wide\1635234553869426012.jpg,False,2.333743196200669,21.109663460730463,1.0,58.251924139674,26.412842794758
173,28153,front_wide\1635234553902755022.jpg,False,1.83984120857782,21.27048400665017,1.0,58.251925800692,26.412841866629
174,28153,front_wide\1635234553936091900.jpg,False,1.607063817482223,21.142645895566975,1.0,58.25192754066,26.412840879929
175,28153,front_wide\1635234553969415903.jpg,False,1.3178029288008934,21.37748762439795,1.0,58.251929241708,26.412839896995
176,28154,front_wide\1635234554002755880.jpg,False,1.3178029288008934,21.50955761716553,1.0,58.251930804639,26.41283897864
177,28154,front_wide\1635234554036114931.jpg,False,1.3178029288008934,21.453835537957357,1.0,58.251932653753,26.41283787938
178,28154,front_wide\1635234554069425821.jpg,False,1.3178029288008934,21.636,1.0,58.251934372128,26.412836850238
179,28154,front_wide\1635234554102772951.jpg,False,1.33227671619524,21.64139569993934,1.0,58.251936039292,26.412835845352
180,28154,front_wide\1635234554136085987.jpg,False,1.3621149788647924,21.70427854251012,1.0,58.251937816698,26.412834764262
181,28154,front_wide\1635234554169448853.jpg,False,1.331236668443049,21.91438964293172,1.0,58.251939540044,26.41283371377
182,28154,front_wide\1635234554202764034.jpg,False,1.3750987083139758,21.856880766118156,1.0,58.251941189817,26.412832707772
183,28154,front_wide\1635234554236109018.jpg,False,1.3750987083139758,21.900145505062326,1.0,58.251942999845,26.412831630809
184,28154,front_wide\1635234554269451857.jpg,False,1.3750987083139758,22.003262259382304,1.0,58.25194476431,26.412830597792
185,28154,front_wide\1635234554302821875.jpg,False,1.3750987083139758,22.068,1.0,58.251946478372,26.412829609916
186,28154,front_wide\1635234554336095810.jpg,False,1.3750987083139758,22.071544663073634,1.0,58.251948283452,26.412828577994
187,28154,front_wide\1635234554369431019.jpg,False,1.3750987083139758,22.090004506616257,1.0,58.251950038332,26.412827572757
188,28154,front_wide\1635234554402774811.jpg,False,1.3750987083139758,22.00434690704674,1.0,58.251951722303,26.412826603678
189,28154,front_wide\1635234554436110973.jpg,False,1.3750987083139758,22.068,1.0,58.251953578918,26.412825529173
190,28154,front_wide\1635234554469429016.jpg,False,1.339505868931506,22.068,1.0,58.25195534974,26.41282450298
191,28154,front_wide\1635234554502763033.jpg,False,1.1805726279536592,22.07839012545528,1.0,58.251957048851,26.412823511805
192,28154,front_wide\1635234554536077023.jpg,False,1.088619810748564,22.176000000000002,1.0,58.25195889904,26.412822438507
193,28154,front_wide\1635234554569458008.jpg,False,1.088619810748564,22.185944145425,1.0,58.251960677718,26.412821408987
194,28154,front_wide\1635234554602802992.jpg,False,1.1106406522014265,22.334880171854373,1.0,58.251962387117,26.412820430956
195,28154,front_wide\1635234554636101961.jpg,False,1.2212065109477435,22.490173855464363,1.0,58.251964241614,26.412819383057
196,28154,front_wide\1635234554669493914.jpg,False,1.3658753018000842,22.341600169413095,1.0,58.251966054781,26.412818359156
197,28154,front_wide\1635234554702813864.jpg,False,1.63541013486581,22.68546106409596,1.0,58.251967794333,26.412817372921
198,28154,front_wide\1635234554736114025.jpg,False,1.807045854917045,22.748240503682364,1.0,58.251969638833,26.412816302017
199,28154,front_wide\1635234554769429922.jpg,False,1.9882591509143768,22.649305394990368,1.0,58.251971435902,26.412815242773
200,28154,front_wide\1635234554802809954.jpg,False,1.8610979070143916,22.77492196531792,1.0,58.251973151442,26.412814214942
201,28154,front_wide\1635234554836107016.jpg,False,1.6672998063641542,23.001809054593874,1.0,58.251975034941,26.412813077616
202,28154,front_wide\1635234554869473934.jpg,False,1.3398437265964231,22.96704777077525,1.0,58.251976856847,26.412811966263
203,28154,front_wide\1635234554902763844.jpg,False,1.005215952917748,22.93490677520614,1.0,58.251978591109,26.412810915547
204,28154,front_wide\1635234554936146021.jpg,False,0.387581280434792,23.00617681134826,1.0,58.251980487857,26.412809766742
205,28154,front_wide\1635234554969435930.jpg,False,0.7939333511883591,23.11032350962394,1.0,58.251982296556,26.412808694617
206,28155,front_wide\1635234555002770901.jpg,False,2.2668209589719543,23.040000000000003,1.0,58.251983984829,26.4128077083
207,28155,front_wide\1635234555036087990.jpg,False,3.6405956994536437,23.03955697055042,1.0,58.251985948564,26.412806594575
208,28155,front_wide\1635234555069463015.jpg,False,4.6583130354001625,22.82404132737403,1.0,58.251987792089,26.41280558315
209,28155,front_wide\1635234555102772951.jpg,False,5.942367485038265,22.751064907067096,1.0,58.251989577727,26.412804614294
210,28155,front_wide\1635234555136106014.jpg,False,6.694384171115434,22.68088874250511,1.0,58.251991486986,26.412803574599
211,28155,front_wide\1635234555169479847.jpg,False,7.229544030266517,22.787143471525354,1.0,58.251993321316,26.412802564713
212,28155,front_wide\1635234555202780008.jpg,False,7.359852698868748,23.003988981785607,1.0,58.251995092696,26.412801578893
213,28155,front_wide\1635234555236150026.jpg,False,7.601196684118845,22.968958584652135,1.0,58.251997008419,26.412800513255
214,28155,front_wide\1635234555269438028.jpg,False,8.178034083122544,22.89827431100629,1.0,58.251998871588,26.412799459815
215,28155,front_wide\1635234555302790880.jpg,False,8.857957346392576,23.323241955081723,1.0,58.252000668238,26.41279842941
216,28155,front_wide\1635234555336110830.jpg,False,9.205625235051409,22.901721196514384,1.0,58.252002559416,26.412797321863
217,28155,front_wide\1635234555369452000.jpg,False,9.682307915563678,23.28719044361255,1.0,58.252004426939,26.412796211096
218,28155,front_wide\1635234555402765036.jpg,False,10.401439130586548,23.362124542568587,1.0,58.252006183283,26.412795161767
219,28155,front_wide\1635234555436105013.jpg,False,11.391418109413795,23.294602488768614,1.0,58.252008123847,26.412793996875
220,28155,front_wide\1635234555469429970.jpg,False,12.194430141086524,23.500454351690124,1.0,58.252009988786,26.412792885728
221,28155,front_wide\1635234555502770901.jpg,False,12.942458504712995,23.508000000000003,1.0,58.2520117555,26.412791838332
222,28155,front_wide\1635234555536092997.jpg,False,12.831718266427067,23.57409791393014,1.0,58.252013724671,26.412790673041
223,28155,front_wide\1635234555569443941.jpg,False,12.657978059614019,23.613424566649535,1.0,58.252015587277,26.412789568251
224,28155,front_wide\1635234555602772951.jpg,False,12.418998312175152,23.51484013097293,1.0,58.252017363981,26.412788500873
225,28155,front_wide\1635234555636119843.jpg,False,12.140898852057614,23.677657584484372,1.0,58.252019321559,26.412787322624
226,28155,front_wide\1635234555669436932.jpg,False,11.917590772346603,23.589974110128118,1.0,58.25202119656,26.412786208354
227,28155,front_wide\1635234555702857018.jpg,False,11.917522138721123,23.712642547846237,1.0,58.252023023182,26.412785128238
228,28155,front_wide\1635234555736132860.jpg,False,11.917522138721123,23.691679967646266,1.0,58.252024935744,26.412783986131
229,28155,front_wide\1635234555769488811.jpg,False,11.917522138721123,23.559123005155904,1.0,58.252026805136,26.412782869402
230,28155,front_wide\1635234555802819014.jpg,False,11.511529554770814,23.544,1.0,58.252028597484,26.412781789693
231,28155,front_wide\1635234555836118937.jpg,False,11.33980621353705,23.511034454130346,1.0,58.252030536716,26.412780614977
232,28155,front_wide\1635234555869463921.jpg,False,10.93863395999314,23.541130954034163,1.0,58.252032422017,26.412779478413
233,28155,front_wide\1635234555902779818.jpg,False,10.389132864916345,23.57518566666908,1.0,58.252034253572,26.412778375699
234,28155,front_wide\1635234555936161041.jpg,False,9.601070326453225,23.517366067541513,1.0,58.252036175886,26.41277721127
235,28155,front_wide\1635234555969452858.jpg,False,9.179149696155651,23.508000000000003,1.0,58.252038047269,26.412776065969
236,28156,front_wide\1635234556002806902.jpg,False,8.936749476578191,23.571564187853273,1.0,58.252039749104,26.412775008391
237,28156,front_wide\1635234556036104918.jpg,False,8.555538084590623,23.764534712623178,1.0,58.252041781113,26.412773735135
238,28156,front_wide\1635234556069468975.jpg,False,8.266300101219626,23.765385456668,1.0,58.252043671917,26.412772551872
