index,autonomous,lidar_filename,steering_angle,vehicle_speed,turn_signal,position_x,position_y,position_z,roll,pitch,yaw
2021-10-26 07:49:08.383077376,False,lidar\1635234548383077376.jpg,-0.09082190510926719,0.563751047648611,1.0,-8354.390845817317,-5678.039701342795,65.86395301697829,-0.01653314383808659,-0.027204844264139643,1.9726654649166342
2021-10-26 07:49:08.483145728,False,lidar\1635234548483145728.jpg,-0.20840718076098003,0.6934915437068999,1.0,-8354.418856907072,-5677.973782614761,65.866382909851,-0.0160665494245642,-0.027465080817331032,1.9728414404184027
2021-10-26 07:49:08.583714304,False,lidar\1635234548583714304.jpg,-0.3474549790661932,0.8134825752649095,1.0,-8354.451939493281,-5677.897266966857,65.86852609779535,-0.016253388581770993,-0.028054902928929315,1.9725362208428634
2021-10-26 07:49:08.683529472,False,lidar\1635234548683529472.jpg,-0.46585102262457184,0.9388757610511165,1.0,-8354.489628142053,-5677.811684685411,65.87087408584404,-0.016803615882521515,-0.028736753972261497,1.9717883429211156
2021-10-26 07:49:08.784233728,False,lidar\1635234548784233728.jpg,-0.5306974357140303,1.07291630421275,1.0,-8354.532313336176,-5677.71363313333,65.8743531863897,-0.017484206806986036,-0.029447618732079194,1.970958389333714
2021-10-26 07:49:08.885441024,False,lidar\1635234548885441024.jpg,-0.55,1.1861542965691447,1.0,-8354.579635687294,-5677.6040733460295,65.87958049774421,-0.017954278469521533,-0.029614524878822678,1.9698997719310223
2021-10-26 07:49:08.984823296,False,lidar\1635234548984823296.jpg,-0.5508136599960402,1.3125350428883111,1.0,-8354.63163942845,-5677.485189396037,65.88569949251405,-0.018172176350422037,-0.029302343591166468,1.9680121969453783
2021-10-26 07:49:09.087671552,False,lidar\1635234549087671552.jpg,-0.5524930483220869,1.4360665923448532,1.0,-8354.690255488576,-5677.349447943593,65.89153588792601,-0.01843174661021527,-0.029003041104735807,1.9662273127931376
2021-10-26 07:49:09.180405248,False,lidar\1635234549180405248.jpg,-0.553,1.5707615516257845,1.0,-8354.748218605439,-5677.214519283447,65.8958270407865,-0.01893952022609879,-0.029296551437329593,1.964768368865251
2021-10-26 07:49:09.283214592,False,lidar\1635234549283214592.jpg,-0.5526731894632881,1.7082574108818012,1.0,-8354.817419430896,-5677.054330226008,65.90040425940363,-0.020300162196993737,-0.02993258319410112,1.9628008465290774
2021-10-26 07:49:09.380675328,False,lidar\1635234549380675328.jpg,-0.552,1.8426139097716183,1.0,-8354.888131855856,-5676.888093582885,65.90477274220805,-0.021097761124600357,-0.030588372473135932,1.960942776486728
2021-10-26 07:49:09.483282688,False,lidar\1635234549483282688.jpg,-0.5526841833166074,2.0063609841262546,1.0,-8354.966568779197,-5676.70044243469,65.91066367106913,-0.02122166553023909,-0.030669797233847888,1.9589266570743422
2021-10-26 07:49:09.580720640,False,lidar\1635234549580720640.jpg,-0.5543962361277234,2.1536719768563164,1.0,-8355.04651868578,-5676.508481061452,65.91843983447212,-0.02068211491267705,-0.030518603256916802,1.9564481321168126
2021-10-26 07:49:09.679885056,False,lidar\1635234549679885056.jpg,-0.5759759775466304,2.293898003306626,1.0,-8355.131391177003,-5676.302610043053,65.92827430828605,-0.01992841238586447,-0.030279143651185433,1.9538348883308603
2021-10-26 07:49:09.780292608,False,lidar\1635234549780292608.jpg,-0.6015798267326733,2.46,1.0,-8355.223238423883,-5676.078070220904,65.93676301459826,-0.020027176984585626,-0.03062956697286893,1.9511189375909337
2021-10-26 07:49:09.887576064,False,lidar\1635234549887576064.jpg,-0.618,2.6063363524544334,1.0,-8355.328531322875,-5675.82535255505,65.94271253013991,-0.022946682179465067,-0.03240258837380248,1.9473008415363438
2021-10-26 07:49:09.986918912,False,lidar\1635234549986918912.jpg,-0.6123141836615439,2.7015822812977497,1.0,-8355.432866399124,-5675.577950407744,65.94968431734569,-0.02716806175381519,-0.03441323518687499,1.9432354034036037
2021-10-26 07:49:10.086627840,False,lidar\1635234550086627840.jpg,-0.5795820256454557,2.8032699710336457,1.0,-8355.538453594027,-5675.316747699493,65.96219315932612,-0.028467276470269864,-0.033544459715093684,1.9398222995400145
2021-10-26 07:49:10.188317952,False,lidar\1635234550188317952.jpg,-0.5139858833237553,2.9217825991610136,1.0,-8355.646575630246,-5675.037560711977,65.97805643035359,-0.025274093367092035,-0.03146698273378994,1.936703910118484
2021-10-26 07:49:10.287473664,False,lidar\1635234550287473664.jpg,-0.4826885554846705,3.064157544008895,1.0,-8355.755553245104,-5674.7551112795545,65.9918345688241,-0.02326172858672381,-0.030462498049939557,1.9333006410035534
2021-10-26 07:49:10.386381056,False,lidar\1635234550386381056.jpg,-0.482,3.2017122944823075,1.0,-8355.870066501326,-5674.461812486613,66.00102965860789,-0.02448198462788735,-0.03129927687833452,1.93015517346597
2021-10-26 07:49:10.487492352,False,lidar\1635234550487492352.jpg,-0.46387029509183986,3.3137705401501805,1.0,-8355.991308694993,-5674.15171358997,66.00731651932337,-0.028567230891681446,-0.03374888943254947,1.9272731569470192
2021-10-26 07:49:10.585344256,False,lidar\1635234550585344256.jpg,-0.4074615643737789,3.430939614845772,1.0,-8356.111626473745,-5673.838698764745,66.01428682464919,-0.03007824367342789,-0.035477244257452405,1.9247465551564895
2021-10-26 07:49:10.681712896,False,lidar\1635234550681712896.jpg,-0.3257394299357862,3.499912712895377,1.0,-8356.229436011483,-5673.522017490626,66.02568019371998,-0.02901593011508855,-0.03557753816751465,1.9224371791689503
2021-10-26 07:49:10.780752896,False,lidar\1635234550780752896.jpg,-0.27168578269296545,3.599518067720775,1.0,-8356.353229449893,-5673.185227298082,66.04127226800567,-0.02661469289868493,-0.03526934875426751,1.920804385865688
2021-10-26 07:49:10.883312896,False,lidar\1635234550883312896.jpg,-0.265,3.720366381232718,1.0,-8356.486050620168,-5672.826515051751,66.0594300658296,-0.027879938519516183,-0.03454107767796646,1.9193652020548007
2021-10-26 07:49:10.980217344,False,lidar\1635234550980217344.jpg,-0.2649492771770063,3.8542492884529436,1.0,-8356.616890416879,-5672.4781901754395,66.07449577995999,-0.02965298334631168,-0.03398959803301332,1.9177673908709703
2021-10-26 07:49:11.079968000,False,lidar\1635234551079968000.jpg,-0.25103684096968576,3.944149489033374,1.0,-8356.755120421714,-5672.111404593807,66.0889253534435,-0.034396125259832835,-0.03298034855407858,1.9158135481888086
2021-10-26 07:49:11.183411200,False,lidar\1635234551183411200.jpg,-0.2096385884482426,4.0490576951407675,1.0,-8356.902494215918,-5671.71858840553,66.10251603794461,-0.037592411502888105,-0.0326744361185848,1.9137548182197637
2021-10-26 07:49:11.280039168,False,lidar\1635234551280039168.jpg,-0.16625973840325925,4.141459010054137,1.0,-8357.039771813674,-5671.3425945600775,66.11546201270127,-0.0361869974963504,-0.034133233734017505,1.9126088357310689
2021-10-26 07:49:11.382296576,False,lidar\1635234551382296576.jpg,-0.161,4.26,1.0,-8357.185668288574,-5670.931607262776,66.13243454543534,-0.03351035326779763,-0.035906135843247214,1.9122700765377942
2021-10-26 07:49:11.480828160,False,lidar\1635234551480828160.jpg,-0.161,4.34145436638214,1.0,-8357.33121533115,-5670.529493442128,66.15335697743897,-0.03123118171632325,-0.036146868289070294,1.9110392636084925
2021-10-26 07:49:11.580521216,False,lidar\1635234551580521216.jpg,-0.15910395054928242,4.455100229590877,1.0,-8357.483908967977,-5670.111571722574,66.17473069356173,-0.03313488977959147,-0.03559472129055605,1.909261921174904
2021-10-26 07:49:11.685170688,False,lidar\1635234551685170688.jpg,-0.15888705959339075,4.567313989830667,1.0,-8357.647407285556,-5669.664915174448,66.192057612812,-0.03829616465863162,-0.03605955499583236,1.9079904315870087
2021-10-26 07:49:11.785483520,False,lidar\1635234551785483520.jpg,-0.15359921709642912,4.714792824011126,1.0,-8357.808740822002,-5669.226022608104,66.20257303118976,-0.04467949185716189,-0.038559599742526846,1.9074109828931143
2021-10-26 07:49:11.886296576,False,lidar\1635234551886296576.jpg,-0.11893170172548602,4.766472771794652,1.0,-8357.971224810013,-5668.777579455398,66.21808610751009,-0.04507566195056787,-0.040550734934668986,1.9068262124314674
2021-10-26 07:49:11.985763584,False,lidar\1635234551985763584.jpg,-0.061645757399037764,4.798815143305513,1.0,-8358.1299743033,-5668.327166008868,66.24195182861156,-0.039794881418699884,-0.040023221170971235,1.905990853393349
2021-10-26 07:49:12.081414912,False,lidar\1635234552081414912.jpg,-0.0030636849471942992,4.863819302488882,1.0,-8358.284538380529,-5667.88572041762,66.26848168936758,-0.03363123348612959,-0.03926201627416183,1.9053817644188626
2021-10-26 07:49:12.184012288,False,lidar\1635234552184012288.jpg,0.0010196384969337513,4.905836427709846,1.0,-8358.454735485251,-5667.403127997818,66.2936806575894,-0.035094048501862575,-0.039055361098373056,1.9058689673452873
2021-10-26 07:49:12.283753472,False,lidar\1635234552283753472.jpg,0.0010628767080059329,5.016394702613219,1.0,-8358.627845413874,-5666.932622283434,66.31192085575272,-0.04044802846230795,-0.04028654459317477,1.9054668994455137
2021-10-26 07:49:12.382783488,False,lidar\1635234552382783488.jpg,0.0010912211829589072,5.0958498699716515,1.0,-8358.803680745987,-5666.459323678399,66.33231629888192,-0.047778997067729916,-0.04050409457390912,1.9049877028110354
2021-10-26 07:49:12.483392000,False,lidar\1635234552483392000.jpg,0.008912664760997299,5.115963856365887,1.0,-8358.974873874455,-5665.974695569926,66.35856292899456,-0.04597883457380005,-0.03942414277891295,1.9069907641906694
2021-10-26 07:49:12.582971648,False,lidar\1635234552582971648.jpg,0.01765118385507707,5.15308879796355,1.0,-8359.14232048064,-5665.485647842721,66.38628814799864,-0.03664677651269952,-0.03871794476364162,1.9091070824672915
2021-10-26 07:49:12.683094784,False,lidar\1635234552683094784.jpg,0.02,5.225171394753333,1.0,-8359.314696715259,-5664.994248495237,66.41184485797363,-0.028505569278532872,-0.03925212896966031,1.908822484588503
2021-10-26 07:49:12.782788096,False,lidar\1635234552782788096.jpg,0.006802916233647751,5.266420591961304,1.0,-8359.495475318105,-5664.498018369286,66.43267161942182,-0.03222443499449476,-0.040971492070268595,1.9077568081235252
2021-10-26 07:49:12.883415296,False,lidar\1635234552883415296.jpg,-0.03335934214073875,5.34,1.0,-8359.683596532805,-5663.995005955061,66.45324516848139,-0.04535560873192661,-0.04220742863586915,1.9080247059347817
2021-10-26 07:49:12.985874176,False,lidar\1635234552985874176.jpg,-0.054,5.36,1.0,-8359.874796569791,-5663.4779156091245,66.47933861919394,-0.04977904725733812,-0.040813789154502296,1.908868851370052
2021-10-26 07:49:13.084475392,False,lidar\1635234553084475392.jpg,-0.05825935907293062,5.40085759834951,1.0,-8360.056010460838,-5662.9723195880215,66.50941407815256,-0.04693540572230101,-0.038605268733356235,1.9089007963230116
2021-10-26 07:49:13.183762432,False,lidar\1635234553183762432.jpg,-0.06546101143420179,5.49,1.0,-8360.236698003633,-5662.4546337704105,66.53840817912412,-0.035016435831712024,-0.03874705171349371,1.90942168321591
2021-10-26 07:49:13.285549824,False,lidar\1635234553285549824.jpg,-0.08301197518970006,5.6251303839407525,1.0,-8360.423247531251,-5661.919193193561,66.56236904168541,-0.023754265673674512,-0.04218198345500616,1.908545541475828
2021-10-26 07:49:13.383964672,False,lidar\1635234553383964672.jpg,-0.10395771059916557,5.650576488730354,1.0,-8360.612422197091,-5661.39565129392,66.5828038692916,-0.021397074452283612,-0.0467466055215288,1.9051559358597647
2021-10-26 07:49:13.484125440,False,lidar\1635234553484125440.jpg,-0.113,5.734547300779,1.0,-8360.807505215264,-5660.8612305847555,66.60423910543149,-0.028874290788958916,-0.051633180144757276,1.9029308590819292
2021-10-26 07:49:13.584052480,False,lidar\1635234553584052480.jpg,-0.10728785982478098,5.7738141366022395,1.0,-8361.005057394575,-5660.321058494727,66.63145909422299,-0.03614396759483683,-0.05382750211899337,1.901955335803145
2021-10-26 07:49:13.683318528,False,lidar\1635234553683318528.jpg,-0.08643038483042105,5.76243413266895,1.0,-8361.199571609292,-5659.78049975796,66.66649700121285,-0.03601476960003384,-0.050292475424542044,1.9012413556609904
2021-10-26 07:49:13.784205824,False,lidar\1635234553784205824.jpg,-0.07468641624053213,5.841142748930046,1.0,-8361.391240112378,-5659.22027790984,66.70369322156412,-0.02842837528643057,-0.044426410066184766,1.9024704441213656
2021-10-26 07:49:13.885929472,False,lidar\1635234553885929472.jpg,-0.03526773455377574,5.8982689472357395,1.0,-8361.579996325005,-5658.653037565388,66.73806048108555,-0.009982716393292363,-0.041304719978624255,1.9031376456044198
2021-10-26 07:49:13.983268864,False,lidar\1635234553983268864.jpg,-0.023,5.959243535975226,1.0,-8361.767534223149,-5658.1038711069405,66.76997231601939,1.0726608063376464e-05,-0.04142527515980048,1.9017330129803065
2021-10-26 07:49:14.081996800,False,lidar\1635234554081996800.jpg,-0.023,6.01,1.0,-8361.964820734378,-5657.546754610641,66.80210083966318,-0.0017763990638683092,-0.04455423663484076,1.8999970754786804
2021-10-26 07:49:14.183069952,False,lidar\1635234554183069952.jpg,-0.023653511431744257,6.079100639582995,1.0,-8362.172940170874,-5656.969643315987,66.82822667690888,-0.009615099887161931,-0.05166669708065966,1.8985030384183528
2021-10-26 07:49:14.283821056,False,lidar\1635234554283821056.jpg,-0.024,6.12093942235857,1.0,-8362.376430569298,-5656.391940029214,66.85156740864629,-0.013475320943432343,-0.05661866144157602,1.8982239932629172
2021-10-26 07:49:14.385307136,False,lidar\1635234554385307136.jpg,-0.024,6.122044461247637,1.0,-8362.578324193772,-5655.800918405983,66.88131839937265,-0.010980208875453576,-0.05487187402707978,1.8998125874886291
2021-10-26 07:49:14.484697600,False,lidar\1635234554484697600.jpg,-0.02200719032908404,6.13,1.0,-8362.778227771205,-5655.221701364884,66.92210132175674,-0.006598871713555848,-0.04768466269398827,1.9000822842309986
2021-10-26 07:49:14.581718272,False,lidar\1635234554581718272.jpg,-0.019,6.177727226566467,1.0,-8362.976156862696,-5654.648565964686,66.9694123474807,-0.0017050210637895508,-0.03968795371844509,1.8997032891997343
2021-10-26 07:49:14.683932672,False,lidar\1635234554683932672.jpg,-0.026069385237149932,6.250236472442921,1.0,-8363.179839503931,-5654.0461641643315,67.01151110793842,0.0042725516981041555,-0.03914548145482381,1.9003886929758536
2021-10-26 07:49:14.782042624,False,lidar\1635234554782042624.jpg,-0.03392171669199595,6.304658263755084,1.0,-8363.382751042947,-5653.4616506199045,67.03805254274191,0.005925462675148629,-0.04762185982851376,1.8990685168824832
2021-10-26 07:49:14.881506816,False,lidar\1635234554881506816.jpg,-0.021516238541592132,6.376064787698459,1.0,-8363.595650734444,-5652.870225737858,67.05775945185535,-0.001892889145961129,-0.058775137312319925,1.895667995338071
2021-10-26 07:49:14.983679488,False,lidar\1635234554983679488.jpg,0.024915456229478217,6.410928986258149,1.0,-8363.813655054506,-5652.256736192559,67.08287049849947,-0.007091097396723714,-0.06682029174692225,1.8945742192101171
2021-10-26 07:49:15.082316288,False,lidar\1635234555082316288.jpg,0.09046051181196026,6.332180714725337,1.0,-8364.01287334032,-5651.661818205625,67.12463116413413,-0.0017472325565845465,-0.06441858624333803,1.8960109773595728
2021-10-26 07:49:15.182339584,False,lidar\1635234555182339584.jpg,0.12697795724994237,6.352884162222498,1.0,-8364.21369208424,-5651.049167660908,67.17966523986053,0.008193301954939648,-0.05486884701173945,1.8985011919254302
2021-10-26 07:49:15.282373888,False,lidar\1635234555282373888.jpg,0.14759853019046548,6.403653980323757,1.0,-8364.418578109546,-5650.439057518895,67.23091653417261,0.012002760432400504,-0.049089580483618764,1.8995455795018432
2021-10-26 07:49:15.384399872,False,lidar\1635234555384399872.jpg,0.17440684257741207,6.4786084235568655,1.0,-8364.636827276285,-5649.81527202636,67.27438732741477,0.0018809179509881658,-0.04973969387898207,1.9003982420701142
2021-10-26 07:49:15.482899712,False,lidar\1635234555482899712.jpg,0.21848074401772638,6.53,1.0,-8364.851016220526,-5649.2121941869855,67.30634569889698,-0.004163378765328755,-0.05608828758459025,1.9024751955014136
2021-10-26 07:49:15.583638528,False,lidar\1635234555583638528.jpg,0.2191630699630938,6.5492572008019385,1.0,-8365.070741560974,-5648.589114801481,67.33436357219155,-0.011357650130676748,-0.0645965280772669,1.9056688496702587
2021-10-26 07:49:15.681857280,False,lidar\1635234555681857280.jpg,0.208,6.561244977412987,1.0,-8365.285404260774,-5647.985214856962,67.3702285031616,-0.010163315267629874,-0.06919413848014154,1.9083515581779247
2021-10-26 07:49:15.782152192,False,lidar\1635234555782152192.jpg,0.2052961855078013,6.54,1.0,-8365.506065701104,-5647.362458032752,67.41750026029499,-0.009943314716260162,-0.07245034812140473,1.9101498699238373
2021-10-26 07:49:15.883510784,False,lidar\1635234555883510784.jpg,0.1868715179612236,6.543220444373748,1.0,-8365.72950133828,-5646.739097330591,67.4714021940577,-0.008089435472839909,-0.07372803866233323,1.9118114283453995
2021-10-26 07:49:15.983356416,False,lidar\1635234555983356416.jpg,0.15839654023170927,6.535874717964226,1.0,-8365.952940917194,-5646.1201293883005,67.5225350056462,-0.01235386822319568,-0.07537499807142856,1.9133654978347954
2021-10-26 07:49:16.083822336,False,lidar\1635234556083822336.jpg,0.144,6.59428798900996,1.0,-8366.18237175627,-5645.5005181736105,67.56751967817236,-0.019030166630329134,-0.08033580028938488,1.9141972741984639
2021-10-26 07:49:16.185708544,False,lidar\1635234556185708544.jpg,0.144,6.5599824746425135,1.0,-8366.410991331677,-5644.868001610619,67.62136022805396,-0.01998600711041244,-0.08025349206004656,1.9170670137552068
2021-10-26 07:49:16.287026688,False,lidar\1635234556287026688.jpg,0.14,6.56871930734369,1.0,-8366.636989210638,-5644.239919870191,67.68319172522143,-0.016711150691512282,-0.07529770424733116,1.9198997757216165
2021-10-26 07:49:16.385122304,False,lidar\1635234556385122304.jpg,0.12976442840651065,6.5992114097774275,1.0,-8366.857670249594,-5643.631994919216,67.74008357689323,-0.013929890542229416,-0.07301710233878395,1.921531272792784
2021-10-26 07:49:16.484203264,False,lidar\1635234556484203264.jpg,0.08542738379352309,6.584967985757566,1.0,-8367.08538427299,-5643.017190817195,67.79720108298689,-0.018080346796836427,-0.07336556270656602,1.9225189097254134
2021-10-26 07:49:16.584061952,False,lidar\1635234556584061952.jpg,0.025230187256116803,6.662371190655178,1.0,-8367.318619987795,-5642.399803749231,67.84963094683056,-0.02296852933965882,-0.07684502700877606,1.9228107076612413
2021-10-26 07:49:16.683936512,False,lidar\1635234556683936512.jpg,-0.00287470108936321,6.636247397304808,1.0,-8367.553428469328,-5641.778183826851,67.89633989933917,-0.02900889957210997,-0.08299919870423438,1.9231323500022925
2021-10-26 07:49:16.785527552,False,lidar\1635234556785527552.jpg,-0.00127867885133295,6.635181115958527,1.0,-8367.79063353929,-5641.145764673017,67.947139802392,-0.029481792982148203,-0.08747769147590627,1.9228818451715015
2021-10-26 07:49:16.883917824,False,lidar\1635234556883917824.jpg,0.0012637782401902498,6.577753569622223,1.0,-8368.016366357135,-5640.5342103878365,68.00617914986245,-0.030303033181016886,-0.08689406808765565,1.9231422024142764
2021-10-26 07:49:16.985118464,False,lidar\1635234556985118464.jpg,0.002,6.625784042229366,1.0,-8368.249628228954,-5639.904762466031,68.07278655096111,-0.029871102180083015,-0.08474353421793107,1.9230216516820147
2021-10-26 07:49:17.084254976,False,lidar\1635234557084254976.jpg,0.0017167763308550753,6.6037490420016525,1.0,-8368.478396766963,-5639.290310854096,68.13667844188008,-0.03242239630654435,-0.08282381317608524,1.9230550424309811
2021-10-26 07:49:17.181863168,False,lidar\1635234557181863168.jpg,-0.0016098016660361773,6.627233189063655,1.0,-8368.705717213603,-5638.680949130061,68.19535674211096,-0.03269165167021475,-0.08340686481971146,1.9230750677323305
2021-10-26 07:49:17.283686144,False,lidar\1635234557283686144.jpg,0.0,6.656665395125065,1.0,-8368.940576090616,-5638.04760062367,68.25164124659739,-0.033940027221040184,-0.0874675700560498,1.9231654381225682
2021-10-26 07:49:17.382693376,False,lidar\1635234557382693376.jpg,-0.00031834863115661095,6.65,1.0,-8369.170323792729,-5637.429005403876,68.30857546658862,-0.03439515856059993,-0.09043141774761224,1.9233758658733409
2021-10-26 07:49:17.481295616,False,lidar\1635234557481295616.jpg,-0.007676470588235293,6.6695951606805295,1.0,-8369.398737888308,-5636.815317141954,68.36809372008295,-0.03556682572305891,-0.09248005057895327,1.9233139027596458
2021-10-26 07:49:17.584377856,False,lidar\1635234557584377856.jpg,0.05741850336544807,6.67,1.0,-8369.63743654263,-5636.171555080584,68.43376487098388,-0.03737887417066666,-0.09341965195521669,1.923693907672729
2021-10-26 07:49:17.681808896,False,lidar\1635234557681808896.jpg,0.1656267281105991,6.689512513469624,1.0,-8369.8636327521,-5635.563022363619,68.50002199673708,-0.03618618700890873,-0.09261012398103112,1.9244493546817834
2021-10-26 07:49:17.781616128,False,lidar\1635234557781616128.jpg,0.23141777412171843,6.68,1.0,-8370.09562724118,-5634.937006160813,68.566634365336,-0.03438230677845371,-0.09333028991698998,1.926378723943349
2021-10-26 07:49:17.881944064,False,lidar\1635234557881944064.jpg,0.23786458060470395,6.689637350173202,1.0,-8370.328805422056,-5634.311525499007,68.63134108717664,-0.034380374209501845,-0.0951338440001388,1.9297015083646252
2021-10-26 07:49:17.981084672,False,lidar\1635234557981084672.jpg,0.24322010264725905,6.778620028635062,1.0,-8370.567138590997,-5633.68742443665,68.69510160266708,-0.03534895653459369,-0.09691155837021281,1.9323491157114914
2021-10-26 07:49:18.081830144,False,lidar\1635234558081830144.jpg,0.2500695940612217,6.71,1.0,-8370.808369908153,-5633.061353176618,68.76104560777512,-0.0412996342297305,-0.09593524776202653,1.93575087653549
2021-10-26 07:49:18.181158400,False,lidar\1635234558181158400.jpg,0.2609587350886952,6.7457794841626155,1.0,-8371.052056458622,-5632.4347512098975,68.83115586196845,-0.041955486874042124,-0.09418684310458109,1.939662799283055
2021-10-26 07:49:18.283259392,False,lidar\1635234558283259392.jpg,0.266,6.7311245172624625,1.0,-8371.300509825827,-5631.797098278649,68.90516529178485,-0.03957249898522494,-0.09223705287801391,1.9436715584463014
2021-10-26 07:49:18.381349120,False,lidar\1635234558381349120.jpg,0.26298485500517166,6.7549504950495045,1.0,-8371.543718681814,-5631.177817024495,68.97387051308972,-0.03795309323939662,-0.09324488726341817,1.9475989333447028
2021-10-26 07:49:18.482968576,False,lidar\1635234558482968576.jpg,0.2500439050831125,6.801758638234886,1.0,-8371.799643848335,-5630.540049714654,69.03691272139133,-0.03984949849362433,-0.09800097505539235,1.9509794934683253
2021-10-26 07:49:18.581457408,False,lidar\1635234558581457408.jpg,0.249,6.81,1.0,-8372.054368769212,-5629.917448950299,69.09920055977275,-0.04119336505893213,-0.10163412333062634,1.9540331101782764
2021-10-26 07:49:18.684417280,False,lidar\1635234558684417280.jpg,0.2612300628092882,6.811479430555452,1.0,-8372.31805703637,-5629.270473317708,69.17042891507771,-0.04161671832831772,-0.1018703441978478,1.9579067780611097
2021-10-26 07:49:18.780907264,False,lidar\1635234558780907264.jpg,0.29111966412237306,6.8160220917978815,1.0,-8372.569174537899,-5628.657721998089,69.24397526389032,-0.0410465205627457,-0.09906106395594139,1.9618940845972062
2021-10-26 07:49:18.881527808,False,lidar\1635234558881527808.jpg,0.33447935210181257,6.836095114277142,1.0,-8372.832677409888,-5628.026278949504,69.3207358515744,-0.03959695596961424,-0.09691705861922242,1.9658565894281537
2021-10-26 07:49:18.981332992,False,lidar\1635234558981332992.jpg,0.37088705549412737,6.862552954634443,1.0,-8373.100501932931,-5627.392502450605,69.39470255551394,-0.03893337057770748,-0.09669017633472413,1.9703020757771093
2021-10-26 07:49:19.080860672,False,lidar\1635234559080860672.jpg,0.38770911111282597,6.91758981610273,1.0,-8373.367539214962,-5626.765738356393,69.46242942922092,-0.03663780898772432,-0.10000776208200138,1.9755216222829166
2021-10-26 07:49:19.180928768,False,lidar\1635234559180928768.jpg,0.38830461150104667,6.905021527201156,1.0,-8373.642678761473,-5626.126985807945,69.52847194638052,-0.033742874970186625,-0.10275147528773541,1.9811358403111976
2021-10-26 07:49:19.280451328,False,lidar\1635234559280451328.jpg,0.388,6.936289402021861,1.0,-8373.91919137006,-5625.4986202749415,69.59814265118133,-0.031156938988035985,-0.10208694038647209,1.9859633229107028
2021-10-26 07:49:19.384262144,False,lidar\1635234559384262144.jpg,0.3813409556593722,6.936458800993685,1.0,-8374.214183305688,-5624.839544779642,69.6760762715275,-0.030553829242982753,-0.09977484945723007,1.9910438115360667
2021-10-26 07:49:19.481742336,False,lidar\1635234559481742336.jpg,0.3537856950524299,6.908023806603919,1.0,-8374.49275530753,-5624.222888617563,69.75502121662934,-0.029731073392356085,-0.09514372873060589,1.9960635706220253
